,p-value,model,latent_dimension,mask_num,county
1941,0.0,GAP,20,04,Carolina
1942,0.0,GAP,5,03,Carolina
1943,0.0,GAP,30,03,Carolina
1944,0.0,GAP,15,01,Carolina
1945,0.0,GAP,5,02,Carolina
1946,0.0,GAP,20,01,Carolina
1947,0.0,GAP,5,01,Carolina
1948,0.0,GAP,15,04,Carolina
1949,0.0,GAP,5,04,Carolina
1950,0.0,GAP,40,05,Carolina
1951,0.0,GAP,35,05,Carolina
1952,0.0,GAP,5,05,Carolina
1953,0.0,GAP,10,02,Carolina
1954,0.0,GAP,40,02,Carolina
1955,0.0,GAP,3,01,Carolina
1956,0.0,GAP,4,01,Carolina
1957,0.0,GAP,35,02,Carolina
1958,0.0,GAP,10,05,Carolina
1959,0.0,GAP,4,02,Carolina
1960,0.0,GAP,3,02,Carolina
1961,0.0,GAP,3,03,Carolina
1962,0.0,GAP,4,03,Carolina
1963,0.0,GAP,30,04,Carolina
1964,0.0,GAP,20,03,Carolina
1965,0.0,GAP,4,05,Carolina
1966,0.0,GAP,3,05,Carolina
1967,0.0,GAP,30,01,Carolina
1968,0.0,GAP,15,03,Carolina
1969,0.0,GAP,3,04,Carolina
1970,0.0,GAP,4,04,Carolina
1971,0.0,GAP,15,02,Carolina
1972,0.0,GAP,30,05,Carolina
1973,0.0,GAP,20,02,Carolina
1974,0.0,GAP,10,04,Carolina
1975,0.0,GAP,25,01,Carolina
1976,0.0,GAP,40,03,Carolina
1977,0.0,GAP,10,01,Carolina
1978,0.0,GAP,35,03,Carolina
1979,0.0,GAP,10,03,Carolina
1980,0.0,GAP,35,01,Carolina
1981,0.0,GAP,40,04,Carolina
1982,0.0,GAP,35,04,Carolina
1983,0.0,GAP,15,05,Carolina
1984,0.0,GAP,20,05,Carolina
1985,0.0,GAP,30,02,Carolina
1986,0.0,GAP,10,02,Atlanta
1987,0.0,GAP,15,01,Atlanta
1988,0.0,GAP,20,04,Atlanta
1989,0.0,GAP,15,04,Atlanta
1990,0.0,GAP,20,01,Atlanta
1991,0.0,GAP,20,03,Atlanta
1992,0.03500000014901161,GAP,7,01,Atlanta
1993,0.0,GAP,15,03,Atlanta
1994,0.0,GAP,7,03,Atlanta
1995,0.6115000247955322,GAP,7,02,Atlanta
1996,0.0,GAP,7,04,Atlanta
1997,0.9340000152587891,GAP,7,05,Atlanta
1998,0.0,GAP,10,05,Atlanta
1999,1.0,GAP,10,04,Atlanta
2000,1.0,GAP,10,01,Atlanta
2001,0.0,GAP,15,02,Atlanta
2002,0.0,GAP,20,02,Atlanta
2003,0.0,GAP,5,05,Atlanta
2004,0.0,GAP,15,05,Atlanta
2005,0.0,GAP,5,04,Atlanta
2006,0.0,GAP,20,05,Atlanta
2007,0.0,GAP,5,02,Atlanta
2008,0.0,GAP,5,03,Atlanta
2009,0.984000027179718,GAP,10,03,Atlanta
2010,0.0,GAP,5,01,Atlanta
2011,0.0,GAP,15,02,Pittsburgh
2012,0.0,GAP,20,02,Pittsburgh
2013,0.0,GAP,10,04,Pittsburgh
2014,0.8834999799728394,GAP,25,01,Pittsburgh
2015,0.0,GAP,10,01,Pittsburgh
2016,0.7519999742507935,GAP,25,04,Pittsburgh
2017,0.0,GAP,10,03,Pittsburgh
2018,0.6460000276565552,GAP,25,03,Pittsburgh
2019,0.13449999690055847,GAP,15,05,Pittsburgh
2020,0.2840000092983246,GAP,20,05,Pittsburgh
2021,0.8830000162124634,GAP,20,04,Pittsburgh
2022,0.8215000033378601,GAP,15,01,Pittsburgh
2023,0.0,GAP,5,01,Pittsburgh
2024,0.8974999785423279,GAP,20,01,Pittsburgh
2025,0.0,GAP,5,03,Pittsburgh
2026,0.04500000178813934,GAP,5,02,Pittsburgh
2027,0.0,GAP,15,04,Pittsburgh
2028,0.0,GAP,25,02,Pittsburgh
2029,0.0,GAP,5,04,Pittsburgh
2030,0.0,GAP,10,02,Pittsburgh
2031,0.0,GAP,5,05,Pittsburgh
2032,0.2590000033378601,GAP,25,05,Pittsburgh
2033,0.0,GAP,10,05,Pittsburgh
2034,0.8100000023841858,GAP,20,03,Pittsburgh
2035,0.0,GAP,15,03,Pittsburgh
2036,0.0,GAP,20,03,Indianapolis
2037,0.0,GAP,15,03,Indianapolis
2038,0.0,GAP,10,05,Indianapolis
2039,0.0,GAP,10,02,Indianapolis
2040,0.0,GAP,20,04,Indianapolis
2041,0.0,GAP,15,01,Indianapolis
2042,0.0,GAP,20,01,Indianapolis
2043,0.0,GAP,15,04,Indianapolis
2044,0.0,GAP,15,05,Indianapolis
2045,0.0,GAP,20,05,Indianapolis
2046,0.0,GAP,10,03,Indianapolis
2047,0.0,GAP,10,04,Indianapolis
2048,0.0,GAP,10,01,Indianapolis
2049,0.398499995470047,GAP,5,04,Indianapolis
2050,0.0,GAP,5,05,Indianapolis
2051,0.0,GAP,5,01,Indianapolis
2052,0.0,GAP,15,02,Indianapolis
2053,0.0,GAP,20,02,Indianapolis
2054,0.0,GAP,5,03,Indianapolis
2055,0.0,GAP,5,02,Indianapolis
2056,0.0,GAP,10,05,Houston
2057,0.0,GAP,40,02,Houston
2058,0.0,GAP,35,02,Houston
2059,0.0,GAP,30,01,Houston
2060,0.0,GAP,12,03,Houston
2061,0.0,GAP,15,03,Houston
2062,0.0,GAP,20,03,Houston
2063,0.0,GAP,30,04,Houston
2064,0.0,GAP,20,01,Houston
2065,0.0,GAP,15,04,Houston
2066,0.0,GAP,12,04,Houston
2067,0.0,GAP,30,03,Houston
2068,0.0,GAP,20,04,Houston
2069,0.0,GAP,12,01,Houston
2070,0.0,GAP,15,01,Houston
2071,0.0,GAP,10,02,Houston
2072,0.0,GAP,40,05,Houston
2073,0.0,GAP,35,05,Houston
2074,0.0,GAP,40,04,Houston
2075,0.0,GAP,35,04,Houston
2076,0.0,GAP,10,03,Houston
2077,0.0,GAP,35,01,Houston
2078,0.0,GAP,30,02,Houston
2079,0.0,GAP,20,05,Houston
2080,0.0,GAP,15,05,Houston
2081,0.0,GAP,12,05,Houston
2082,0.0,GAP,20,02,Houston
2083,0.0,GAP,30,05,Houston
2084,0.0,GAP,5,04,Houston
2085,0.0,GAP,5,05,Houston
2086,0.0,GAP,12,02,Houston
2087,0.0,GAP,15,02,Houston
2088,0.0,GAP,10,01,Houston
2089,0.0,GAP,40,03,Houston
2090,0.0,GAP,35,03,Houston
2091,0.0,GAP,5,01,Houston
2092,0.0,GAP,5,03,Houston
2093,0.0,GAP,10,04,Houston
2094,0.0,GAP,5,02,Houston
2095,0.0,GAP,10,03,Philadelphia
2096,0.0,GAP,20,05,Philadelphia
2097,0.0,GAP,15,05,Philadelphia
2098,0.4269999861717224,GAP,20,02,Philadelphia
2099,0.0,GAP,15,02,Philadelphia
2100,0.0,GAP,10,01,Philadelphia
2101,0.0,GAP,10,04,Philadelphia
2102,0.0,GAP,5,03,Philadelphia
2103,0.0,GAP,5,02,Philadelphia
2104,0.0,GAP,10,05,Philadelphia
2105,0.0,GAP,5,01,Philadelphia
2106,0.0,GAP,5,04,Philadelphia
2107,0.7229999899864197,GAP,15,03,Philadelphia
2108,0.0,GAP,5,05,Philadelphia
2109,0.0,GAP,20,03,Philadelphia
2110,0.11999999731779099,GAP,15,04,Philadelphia
2111,0.9884999990463257,GAP,20,01,Philadelphia
2112,0.0,GAP,15,01,Philadelphia
2113,0.0,GAP,20,04,Philadelphia
2114,0.0,GAP,10,02,Philadelphia
2115,0.0,GAP,18,04,New Orleans
2116,0.0,GAP,20,05,New Orleans
2117,0.0,GAP,18,01,New Orleans
2118,0.0,GAP,15,05,New Orleans
2119,0.0,GAP,10,03,New Orleans
2120,0.0,GAP,10,01,New Orleans
2121,0.0,GAP,10,04,New Orleans
2122,0.0,GAP,20,02,New Orleans
2123,0.0,GAP,18,03,New Orleans
2124,0.0,GAP,15,02,New Orleans
2125,0.0,GAP,15,03,New Orleans
2126,0.0,GAP,20,03,New Orleans
2127,0.0,GAP,18,02,New Orleans
2128,0.0,GAP,10,05,New Orleans
2129,0.0,GAP,10,02,New Orleans
2130,0.0,GAP,5,04,New Orleans
2131,0.21699999272823334,GAP,5,05,New Orleans
2132,0.0,GAP,20,01,New Orleans
2133,0.0,GAP,5,01,New Orleans
2134,0.0,GAP,15,04,New Orleans
2135,0.0,GAP,18,05,New Orleans
2136,0.0005000000237487257,GAP,5,03,New Orleans
2137,0.8364999890327454,GAP,20,04,New Orleans
2138,0.0,GAP,15,01,New Orleans
2139,0.0,GAP,5,02,New Orleans
2140,0.0,GAP,15,03,Miami
2141,0.0,PPCA,10,05,Miami
2142,0.0,GAP,20,03,Miami
2143,0.0,GAP,10,05,Miami
2144,0.0,PPCA,15,03,Miami
2145,0.0,PPCA,20,03,Miami
2146,0.0,PPCA,20,01,Miami
2147,0.0,GAP,8,01,Miami
2148,0.0,PPCA,15,04,Miami
2149,0.0,PPCA,5,01,Miami
2150,0.0,GAP,10,02,Miami
2151,0.0,GAP,8,03,Miami
2152,0.0,PPCA,5,03,Miami
2153,0.0,PPCA,20,04,Miami
2154,0.0,PPCA,5,02,Miami
2155,0.0,PPCA,15,01,Miami
2156,0.0,GAP,8,02,Miami
2157,0.0,PPCA,10,02,Miami
2158,0.0,GAP,20,01,Miami
2159,0.0,GAP,15,01,Miami
2160,0.0,GAP,8,04,Miami
2161,0.0,PPCA,5,04,Miami
2162,0.0,GAP,20,04,Miami
2163,0.0,PPCA,5,05,Miami
2164,0.0,GAP,8,05,Miami
2165,0.0,GAP,20,05,Miami
2166,0.0,PPCA,10,03,Miami
2167,0.0,PPCA,8,05,Miami
2168,0.0,GAP,5,05,Miami
2169,0.0,GAP,15,05,Miami
2170,0.0,GAP,5,04,Miami
2171,0.0,PPCA,8,04,Miami
2172,0.0,GAP,5,01,Miami
2173,0.0,PPCA,8,01,Miami
2174,0.0,PPCA,20,05,Miami
2175,0.0,PPCA,8,02,Miami
2176,0.0,GAP,5,02,Miami
2177,0.0,PPCA,15,05,Miami
2178,0.0,GAP,10,03,Miami
2179,0.0,PPCA,8,03,Miami
2180,0.0,PPCA,20,02,Miami
2181,0.0,GAP,10,01,Miami
2182,0.0,GAP,10,04,Miami
2183,0.0,PPCA,15,02,Miami
2184,0.0,PPCA,10,01,Miami
2185,0.0,GAP,20,02,Miami
2186,0.0,GAP,15,02,Miami
2187,0.0,PPCA,10,04,Miami
2188,0.0,PPCA,12,01,Detroit
2189,0.0,GAP,5,01,Detroit
2190,0.0,PPCA,15,01,Detroit
2191,0.0,GAP,20,05,Detroit
2192,0.0,PPCA,20,04,Detroit
2193,0.0,GAP,5,02,Detroit
2194,0.15666666626930237,GAP,15,05,Detroit
2195,0.0,PPCA,15,04,Detroit
2196,0.0,PPCA,12,04,Detroit
2197,0.9959999918937683,GAP,12,05,Detroit
2198,0.0,PPCA,20,01,Detroit
2199,0.0,GAP,5,03,Detroit
2200,0.0,GAP,5,05,Detroit
2201,1.0,GAP,10,03,Detroit
2202,0.0,PPCA,10,02,Detroit
2203,0.10733333230018616,GAP,5,04,Detroit
2204,1.0,GAP,10,01,Detroit
2205,0.0,PPCA,10,05,Detroit
2206,1.0,GAP,10,04,Detroit
2207,0.0,PPCA,20,03,Detroit
2208,0.0,GAP,20,02,Detroit
2209,1.0,GAP,12,02,Detroit
2210,0.0,PPCA,12,03,Detroit
2211,0.0,PPCA,15,03,Detroit
2212,1.0,GAP,15,02,Detroit
2213,1.0,GAP,12,03,Detroit
2214,0.0,PPCA,12,02,Detroit
2215,0.0,PPCA,15,02,Detroit
2216,1.0,GAP,15,03,Detroit
2217,0.0,PPCA,20,02,Detroit
2218,0.0,GAP,20,03,Detroit
2219,0.0,PPCA,10,04,Detroit
2220,0.4506666660308838,GAP,10,05,Detroit
2221,0.0,PPCA,10,01,Detroit
2222,0.9545000195503235,GAP,10,02,Detroit
2223,0.0,PPCA,5,01,Detroit
2224,0.0,PPCA,10,03,Detroit
2225,0.0,PPCA,5,03,Detroit
2226,0.0,PPCA,5,02,Detroit
2227,0.9836666584014893,GAP,15,04,Detroit
2228,0.0,PPCA,15,05,Detroit
2229,0.0,PPCA,12,05,Detroit
2230,1.0,GAP,12,04,Detroit
2231,0.0,GAP,20,01,Detroit
2232,0.0,PPCA,5,04,Detroit
2233,0.890500009059906,GAP,12,01,Detroit
2234,0.9990000128746033,GAP,15,01,Detroit
2235,0.4620000123977661,GAP,20,04,Detroit
2236,0.0,PPCA,5,05,Detroit
2237,0.0,PPCA,20,05,Detroit
2238,0.0,GAP,20,05,Buffalo
2239,0.0,PPCA,20,05,Buffalo
2240,0.0,PPCA,15,05,Buffalo
2241,0.0,GAP,15,05,Buffalo
2242,0.0,PPCA,25,03,Buffalo
2243,0.0,GAP,25,03,Buffalo
2244,0.0,GAP,10,03,Buffalo
2245,0.0,GAP,35,01,Buffalo
2246,0.0,PPCA,10,03,Buffalo
2247,0.0,PPCA,25,04,Buffalo
2248,0.0,GAP,10,01,Buffalo
2249,0.0,PPCA,10,01,Buffalo
2250,0.0,GAP,25,04,Buffalo
2251,0.0,GAP,10,04,Buffalo
2252,0.0,PPCA,25,01,Buffalo
2253,0.0,GAP,25,01,Buffalo
2254,0.0,PPCA,10,04,Buffalo
2255,0.0,GAP,20,02,Buffalo
2256,0.0,PPCA,20,02,Buffalo
2257,0.0,PPCA,15,02,Buffalo
2258,0.0,GAP,15,02,Buffalo
2259,0.0,GAP,5,03,Buffalo
2260,0.0,PPCA,15,03,Buffalo
2261,0.0,GAP,30,01,Buffalo
2262,0.0,GAP,15,03,Buffalo
2263,0.0,GAP,20,03,Buffalo
2264,0.0,PPCA,20,03,Buffalo
2265,0.0,GAP,5,01,Buffalo
2266,0.0,GAP,5,04,Buffalo
2267,0.0,GAP,10,05,Buffalo
2268,0.0,GAP,5,05,Buffalo
2269,0.0,PPCA,10,05,Buffalo
2270,0.0,PPCA,25,05,Buffalo
2271,0.0,GAP,25,05,Buffalo
2272,0.0,PPCA,5,01,Buffalo
2273,0.0,GAP,10,02,Buffalo
2274,0.0,PPCA,10,02,Buffalo
2275,0.0,PPCA,5,02,Buffalo
2276,0.0,PPCA,25,02,Buffalo
2277,0.0,GAP,25,02,Buffalo
2278,0.0,PPCA,5,03,Buffalo
2279,0.0,PPCA,15,04,Buffalo
2280,0.0,GAP,20,01,Buffalo
2281,0.0,PPCA,20,01,Buffalo
2282,0.0,GAP,15,04,Buffalo
2283,0.0,PPCA,5,05,Buffalo
2284,0.0,GAP,20,04,Buffalo
2285,0.0,PPCA,15,01,Buffalo
2286,0.0,GAP,15,01,Buffalo
2287,0.0,PPCA,20,04,Buffalo
2288,0.0,PPCA,5,04,Buffalo
2289,0.0,PPCA,9,04,New England
2290,0.0,PPCA,9,05,New England
2291,0.0,PPCA,15,02,New England
2292,0.7586666941642761,GAP,10,01,New England
2293,0.0,PPCA,20,02,New England
2294,0.41749998927116394,GAP,10,04,New England
2295,0.0,PPCA,9,03,New England
2296,0.0,PPCA,10,04,New England
2297,0.0,PPCA,9,02,New England
2298,0.265666663646698,GAP,20,02,New England
2299,0.0,PPCA,10,01,New England
2300,0.16899999976158142,GAP,15,02,New England
2301,0.0,PPCA,9,01,New England
2302,0.0,PPCA,10,03,New England
2303,0.0,GAP,20,05,New England
2304,0.590666651725769,GAP,9,04,New England
2305,0.014000000432133675,GAP,15,05,New England
2306,0.7693333625793457,GAP,9,05,New England
2307,0.0,PPCA,15,05,New England
2308,0.3113333284854889,GAP,9,01,New England
2309,0.0,GAP,9,03,New England
2310,0.0,PPCA,20,05,New England
2311,0.9863333106040955,GAP,10,03,New England
2312,0.00033333332976326346,GAP,9,02,New England
2313,0.0,PPCA,20,04,New England
2314,0.0,PPCA,15,01,New England
2315,0.5989999771118164,GAP,10,02,New England
2316,0.0,PPCA,5,01,New England
2317,0.0,PPCA,20,01,New England
2318,0.0,PPCA,5,03,New England
2319,0.0,PPCA,15,04,New England
2320,0.0,PPCA,5,02,New England
2321,0.6520000100135803,GAP,15,04,New England
2322,0.8166666626930237,GAP,20,01,New England
2323,0.0,PPCA,10,02,New England
2324,0.2933333218097687,GAP,15,01,New England
2325,0.0,PPCA,5,04,New England
2326,0.0,PPCA,5,05,New England
2327,0.4466666579246521,GAP,20,04,New England
2328,0.3876666724681854,GAP,15,03,New England
2329,0.0,GAP,5,03,New England
2330,0.0,GAP,5,02,New England
2331,0.0,PPCA,10,05,New England
2332,0.0,GAP,5,01,New England
2333,0.0020000000949949026,GAP,20,03,New England
2334,0.0,PPCA,20,03,New England
2335,0.0,GAP,5,04,New England
2336,0.40433332324028015,GAP,5,05,New England
2337,0.0,GAP,10,05,New England
2338,0.0,PPCA,15,03,New England
